"uniName","courseName","degreeName","courseUrlExternal","md_file","study_level","expectedFromMd","stage1_output","stage2_output","output_json","course.md","normalized.json","output.json","stage1_parsed.json","parser_hints.json","extraction_warnings.json","entry_requirement_parsed.json","english_requirements_parsed.json","scholarship_parsed.json"
"University of Essex","MSc Psychology","MSc","https://www.essex.ac.uk/courses/PG00755/1/MSc-Psychology","postgraduate/pg00755-1-msc-psychology.md","postgraduate","{
  ""courseName"": ""MSc Psychology"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00755/1/MSc-Psychology"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00755-1-msc-psychology.md","","","","","","","",""
"University of Essex","MA Refugee Care","MA","https://www.essex.ac.uk/courses/PG00763/3/MA-Refugee-Care","postgraduate/pg00763-3-ma-refugee-care.md","postgraduate","{
  ""courseName"": ""MA Refugee Care"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00763/3/MA-Refugee-Care"",
  ""degreeName"": ""MA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00763-3-ma-refugee-care.md","","","","","","","",""
"University of Essex","MSc Research Methods in Psychology","MSc","https://www.essex.ac.uk/courses/PG00764/1/MSc-Research-Methods-in-Psychology","postgraduate/pg00764-1-msc-research-methods-in-psychology.md","postgraduate","{
  ""courseName"": ""MSc Research Methods in Psychology"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00764/1/MSc-Research-Methods-in-Psychology"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00764-1-msc-research-methods-in-psychology.md","","","","","","","",""
"University of Essex","MA Sociological Research Methods","MA","https://www.essex.ac.uk/courses/PG00782/1/MA-Sociological-Research-Methods","postgraduate/pg00782-1-ma-sociological-research-methods.md","postgraduate","{
  ""courseName"": ""MA Sociological Research Methods"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00782/1/MA-Sociological-Research-Methods"",
  ""degreeName"": ""MA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00782-1-ma-sociological-research-methods.md","","","","","","","",""
"University of Essex","MA Sociology","MA","https://www.essex.ac.uk/courses/PG00783/1/MA-Sociology","postgraduate/pg00783-1-ma-sociology.md","postgraduate","{
  ""courseName"": ""MA Sociology"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00783/1/MA-Sociology"",
  ""degreeName"": ""MA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00783-1-ma-sociology.md","","","","","","","",""
"University of Essex","MSc Speech and Language Therapy","MSc","https://www.essex.ac.uk/courses/PG00803/1/MSc-Speech-and-Language-Therapy-Pre-Registration","postgraduate/pg00803-1-msc-speech-and-language-therapy-pre-registration.md","postgraduate","{
  ""courseName"": ""MSc Speech and Language Therapy"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00803/1/MSc-Speech-and-Language-Therapy-Pre-Registration"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""2 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00803-1-msc-speech-and-language-therapy-pre-registration.md","","","","","","","",""
"University of Essex","MSc Survey Methods for Social Research","MSc","https://www.essex.ac.uk/courses/PG00813/1/MSc-Survey-Methods-for-Social-Research","postgraduate/pg00813-1-msc-survey-methods-for-social-research.md","postgraduate","{
  ""courseName"": ""MSc Survey Methods for Social Research"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00813/1/MSc-Survey-Methods-for-Social-Research"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00813-1-msc-survey-methods-for-social-research.md","","","","","","","",""
"University of Essex","MA Teaching English to Speakers of Other Languages","MA","https://www.essex.ac.uk/courses/PG00815/1/MA-Teaching-English-to-Speakers-of-Other-Languages-TESOL","postgraduate/pg00815-1-ma-teaching-english-to-speakers-of-other-languages-tesol.md","postgraduate","{
  ""courseName"": ""MA Teaching English to Speakers of Other Languages"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00815/1/MA-Teaching-English-to-Speakers-of-Other-Languages-TESOL"",
  ""degreeName"": ""MA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00815-1-ma-teaching-english-to-speakers-of-other-languages-tesol.md","","","","","","","",""
"University of Essex","MSc AI-Based Communication Networks","MSc","https://www.essex.ac.uk/courses/PG00819/1/MSc-AI-Based-Communication-Networks","postgraduate/pg00819-1-msc-ai-based-communication-networks.md","postgraduate","{
  ""courseName"": ""MSc AI-Based Communication Networks"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00819/1/MSc-AI-Based-Communication-Networks"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00819-1-msc-ai-based-communication-networks.md","","","","","","","",""
"University of Essex","MA Theatre Directing","MA","https://www.essex.ac.uk/courses/PG00830/1/MA-Theatre-Directing","postgraduate/pg00830-1-ma-theatre-directing.md","postgraduate","{
  ""courseName"": ""MA Theatre Directing"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00830/1/MA-Theatre-Directing"",
  ""degreeName"": ""MA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00830-1-ma-theatre-directing.md","","","","","","","",""
"University of Essex","MFA Theatre Directing","MFA","https://www.essex.ac.uk/courses/PG00830/2/MFA-Theatre-Directing","postgraduate/pg00830-2-mfa-theatre-directing.md","postgraduate","{
  ""courseName"": ""MFA Theatre Directing"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00830/2/MFA-Theatre-Directing"",
  ""degreeName"": ""MFA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""2 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00830-2-mfa-theatre-directing.md","","","","","","","",""
"University of Essex","MA Theory and Practice of Human Rights","MA","https://www.essex.ac.uk/courses/PG00833/1/MA-Theory-and-Practice-of-Human-Rights","postgraduate/pg00833-1-ma-theory-and-practice-of-human-rights.md","postgraduate","{
  ""courseName"": ""MA Theory and Practice of Human Rights"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00833/1/MA-Theory-and-Practice-of-Human-Rights"",
  ""degreeName"": ""MA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00833-1-ma-theory-and-practice-of-human-rights.md","","","","","","","",""
"University of Essex","MA Audiovisual and Literary Translation","MA","https://www.essex.ac.uk/courses/PG00835/1/MA-Audiovisual-and-Literary-Translation","postgraduate/pg00835-1-ma-audiovisual-and-literary-translation.md","postgraduate","{
  ""courseName"": ""MA Audiovisual and Literary Translation"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00835/1/MA-Audiovisual-and-Literary-Translation"",
  ""degreeName"": ""MA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00835-1-ma-audiovisual-and-literary-translation.md","","","","","","","",""
"University of Essex","MSc Tropical Marine Biology","MSc","https://www.essex.ac.uk/courses/PG00837/1/MSc-Tropical-Marine-Biology","postgraduate/pg00837-1-msc-tropical-marine-biology.md","postgraduate","{
  ""courseName"": ""MSc Tropical Marine Biology"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00837/1/MSc-Tropical-Marine-Biology"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00837-1-msc-tropical-marine-biology.md","","","","","","","",""
"University of Essex","MA Wild Writing: Literature, Landscape and the Environment","MA","https://www.essex.ac.uk/courses/PG00845/1/MA-Wild-Writing-Literature-Landscape-and-the-Environment","postgraduate/pg00845-1-ma-wild-writing-literature-landscape-and-the-environment.md","postgraduate","{
  ""courseName"": ""MA Wild Writing: Literature, Landscape and the Environment"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00845/1/MA-Wild-Writing-Literature-Landscape-and-the-Environment"",
  ""degreeName"": ""MA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00845-1-ma-wild-writing-literature-landscape-and-the-environment.md","","","","","","","",""
"University of Essex","MSc Medical and Clinical Education","MSc","https://www.essex.ac.uk/courses/PG01008/1/MSc-Medical-and-Clinical-Education","postgraduate/pg01008-1-msc-medical-and-clinical-education.md","postgraduate","{
  ""courseName"": ""MSc Medical and Clinical Education"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01008/1/MSc-Medical-and-Clinical-Education"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""2 - 6 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01008-1-msc-medical-and-clinical-education.md","","","","","","","",""
"University of Essex","Postgraduate Diploma Medical and Clinical Education","","https://www.essex.ac.uk/courses/PG01008/2/Postgraduate-Diploma-Medical-and-Clinical-Education","postgraduate/pg01008-2-postgraduate-diploma-medical-and-clinical-education.md","postgraduate","{
  ""courseName"": ""Postgraduate Diploma Medical and Clinical Education"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01008/2/Postgraduate-Diploma-Medical-and-Clinical-Education"",
  ""degreeName"": """",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""2 - 5 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01008-2-postgraduate-diploma-medical-and-clinical-education.md","","","","","","","",""
"University of Essex","Postgraduate Certificate Medical and Clinical Education","","https://www.essex.ac.uk/courses/PG01008/3/Postgraduate-Certificate-Medical-and-Clinical-Education","postgraduate/pg01008-3-postgraduate-certificate-medical-and-clinical-education.md","postgraduate","{
  ""courseName"": ""Postgraduate Certificate Medical and Clinical Education"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01008/3/Postgraduate-Certificate-Medical-and-Clinical-Education"",
  ""degreeName"": """",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""6 months - 5 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01008-3-postgraduate-certificate-medical-and-clinical-education.md","","","","","","","",""
"University of Essex","MSc Financial Data Analytics","MSc","https://www.essex.ac.uk/courses/PG01014/1/MSc-Financial-Data-Analytics","postgraduate/pg01014-1-msc-financial-data-analytics.md","postgraduate","{
  ""courseName"": ""MSc Financial Data Analytics"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01014/1/MSc-Financial-Data-Analytics"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01014-1-msc-financial-data-analytics.md","","","","","","","",""
"University of Essex","MSc Business Analytics","MSc","https://www.essex.ac.uk/courses/PG01023/1/MSc-Business-Analytics","postgraduate/pg01023-1-msc-business-analytics.md","postgraduate","{
  ""courseName"": ""MSc Business Analytics"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01023/1/MSc-Business-Analytics"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01023-1-msc-business-analytics.md","","","","","","","",""
"University of Essex","MSc Periodontology","MSc","https://www.essex.ac.uk/courses/PG01030/2/MSc-Periodontology","postgraduate/pg01030-2-msc-periodontology.md","postgraduate","{
  ""courseName"": ""MSc Periodontology"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01030/2/MSc-Periodontology"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""3 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01030-2-msc-periodontology.md","","","","","","","",""
"University of Essex","MSc Advanced Periodontal Practice","MSc","https://www.essex.ac.uk/courses/PG01031/2/MSc-Advanced-Periodontal-Practice","postgraduate/pg01031-2-msc-advanced-periodontal-practice.md","postgraduate","{
  ""courseName"": ""MSc Advanced Periodontal Practice"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01031/2/MSc-Advanced-Periodontal-Practice"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""3 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01031-2-msc-advanced-periodontal-practice.md","","","","","","","",""
"University of Essex","MSc Human Resource Management","MSc","https://www.essex.ac.uk/courses/PG01036/1/MSc-Human-Resource-Management","postgraduate/pg01036-1-msc-human-resource-management.md","postgraduate","{
  ""courseName"": ""MSc Human Resource Management"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01036/1/MSc-Human-Resource-Management"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01036-1-msc-human-resource-management.md","","","","","","","",""
"University of Essex","MSc Cancer Biology","MSc","https://www.essex.ac.uk/courses/PG01046/1/MSc-Cancer-Biology","postgraduate/pg01046-1-msc-cancer-biology.md","postgraduate","{
  ""courseName"": ""MSc Cancer Biology"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01046/1/MSc-Cancer-Biology"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01046-1-msc-cancer-biology.md","","","","","","","",""
"University of Essex","MRes Political Science","MRes","https://www.essex.ac.uk/courses/PG01053/1/MRes-Political-Science-MRES","postgraduate/pg01053-1-mres-political-science-mres.md","postgraduate","{
  ""courseName"": ""MRes Political Science"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01053/1/MRes-Political-Science-MRES"",
  ""degreeName"": ""MRes"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""2 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01053-1-mres-political-science-mres.md","","","","","","","",""
"University of Essex","MSc Actuarial Science","MSc","https://www.essex.ac.uk/courses/PG01081/1/MSc-Actuarial-Science","postgraduate/pg01081-1-msc-actuarial-science.md","postgraduate","{
  ""courseName"": ""MSc Actuarial Science"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01081/1/MSc-Actuarial-Science"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01081-1-msc-actuarial-science.md","","","","","","","",""
"University of Essex","Postgraduate Diploma Actuarial Science","","https://www.essex.ac.uk/courses/PG01081/2/Postgraduate-Diploma-Actuarial-Science","postgraduate/pg01081-2-postgraduate-diploma-actuarial-science.md","postgraduate","{
  ""courseName"": ""Postgraduate Diploma Actuarial Science"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01081/2/Postgraduate-Diploma-Actuarial-Science"",
  ""degreeName"": """",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""9 months"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01081-2-postgraduate-diploma-actuarial-science.md","","","","","","","",""
"University of Essex","Postgraduate Certificate Musculoskeletal Ultrasound Imaging","","https://www.essex.ac.uk/courses/PG01084/1/Postgraduate-Certificate-Musculoskeletal-Ultrasound-Imaging","postgraduate/pg01084-1-postgraduate-certificate-musculoskeletal-ultrasound-imaging.md","postgraduate","{
  ""courseName"": ""Postgraduate Certificate Musculoskeletal Ultrasound Imaging"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01084/1/Postgraduate-Certificate-Musculoskeletal-Ultrasound-Imaging"",
  ""degreeName"": """",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year - 5 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01084-1-postgraduate-certificate-musculoskeletal-ultrasound-imaging.md","","","","","","","",""
"University of Essex","Postgraduate Diploma Musculoskeletal Ultrasound Imaging","","https://www.essex.ac.uk/courses/PG01084/2/Postgraduate-Diploma-Musculoskeletal-Ultrasound-Imaging","postgraduate/pg01084-2-postgraduate-diploma-musculoskeletal-ultrasound-imaging.md","postgraduate","{
  ""courseName"": ""Postgraduate Diploma Musculoskeletal Ultrasound Imaging"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01084/2/Postgraduate-Diploma-Musculoskeletal-Ultrasound-Imaging"",
  ""degreeName"": """",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""2 - 5 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01084-2-postgraduate-diploma-musculoskeletal-ultrasound-imaging.md","","","","","","","",""
"University of Essex","MSc Musculoskeletal Ultrasound Imaging","MSc","https://www.essex.ac.uk/courses/PG01084/3/MSc-Musculoskeletal-Ultrasound-Imaging","postgraduate/pg01084-3-msc-musculoskeletal-ultrasound-imaging.md","postgraduate","{
  ""courseName"": ""MSc Musculoskeletal Ultrasound Imaging"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01084/3/MSc-Musculoskeletal-Ultrasound-Imaging"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""2 - 6 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01084-3-msc-musculoskeletal-ultrasound-imaging.md","","","","","","","",""
"University of Essex","Master of Business Management MBM","","https://www.essex.ac.uk/courses/PG01101/2/Master-of-Business-Management-MBM","postgraduate/pg01101-2-master-of-business-management-mbm.md","postgraduate","{
  ""courseName"": ""Master of Business Management MBM"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01101/2/Master-of-Business-Management-MBM"",
  ""degreeName"": """",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01101-2-master-of-business-management-mbm.md","","","","","","","",""
"University of Essex","MSc International Logistics and Supply Chain Management","MSc","https://www.essex.ac.uk/courses/PG01102/1/MSc-International-Logistics-and-Supply-Chain-Management","postgraduate/pg01102-1-msc-international-logistics-and-supply-chain-management.md","postgraduate","{
  ""courseName"": ""MSc International Logistics and Supply Chain Management"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01102/1/MSc-International-Logistics-and-Supply-Chain-Management"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01102-1-msc-international-logistics-and-supply-chain-management.md","","","","","","","",""
"University of Essex","MSc International Hospitality Management","MSc","https://www.essex.ac.uk/courses/PG01115/1/MSc-International-Hospitality-Management","postgraduate/pg01115-1-msc-international-hospitality-management.md","postgraduate","{
  ""courseName"": ""MSc International Hospitality Management"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01115/1/MSc-International-Hospitality-Management"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01115-1-msc-international-hospitality-management.md","","","","","","","",""
"University of Essex","MSc Sport and Exercise Science","MSc","https://www.essex.ac.uk/courses/PG01127/1/MSc-Sport-and-Exercise-Science","postgraduate/pg01127-1-msc-sport-and-exercise-science.md","postgraduate","{
  ""courseName"": ""MSc Sport and Exercise Science"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01127/1/MSc-Sport-and-Exercise-Science"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01127-1-msc-sport-and-exercise-science.md","","","","","","","",""
"University of Essex","MA Migration Studies","MA","https://www.essex.ac.uk/courses/PG01140/1/MA-Migration-Studies","postgraduate/pg01140-1-ma-migration-studies.md","postgraduate","{
  ""courseName"": ""MA Migration Studies"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01140/1/MA-Migration-Studies"",
  ""degreeName"": ""MA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01140-1-ma-migration-studies.md","","","","","","","",""
"University of Essex","MSc Migration Studies","MSc","https://www.essex.ac.uk/courses/PG01140/2/MSc-Migration-Studies","postgraduate/pg01140-2-msc-migration-studies.md","postgraduate","{
  ""courseName"": ""MSc Migration Studies"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG01140/2/MSc-Migration-Studies"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg01140-2-msc-migration-studies.md","","","","","","","",""
